consent,encountered_fakenews1,fakenews_pctg1,certainty_nofakenews1,respondent_stories_1,respondent_stories_2,respondent_stories_3,respondent_stories_4,respondent_stories_5,respondent_stories_6,respondent_stories_7,respondent_stories_8,respondent_stories_9,respondent_stories_10,detecting_fakenews1,fakenews_trend1,socmed_use,tf_adv,tf_pdf,tf_spy,tf_wiki,tf_cache,tf_phishing,tie_senate,filibuster,presidential_terms,electoral_college,presvote2020,gender4,gender4_other,birthyr,age,age4,race,race_other,hispanic,hispanic_origin_1,hispanic_origin_2,hispanic_origin_3,hispanic_origin_4,race4,educ,educ4,inputstate,region,newsint,sourcenews_new,votereg,turnout16,presvote16post,presvote16post_t,pid3,pid3_other,pid7,ideo5,intuse,conf02,conf05,conf07,conf08,conf10,conf11,conf12,starttime,endtime,weight,caseid,encountered_fakenews1_post,fakenews_pctg1_post,certainty_nofakenews1_post,respondent_stories_1_post,respondent_stories_2_post,respondent_stories_3_post,respondent_stories_4_post,respondent_stories_5_post,respondent_stories_6_post,respondent_stories_7_post,respondent_stories_8_post,respondent_stories_9_post,respondent_stories_10_post,detecting_fakenews1_post,fakenews_trend1_post,socmed_use_post,presvote20post,presvote20post_t,election_behaviors_1,election_behaviors_2,election_behaviors_3,election_behaviors_4,election_behaviors_5,election_behaviors_6,election_behaviors_7,election_behaviors_8,election_behaviors_9,election_behaviors_10,election_behaviors_11,election_behaviors_12,election_behaviors_13,election_behaviors_14,election_behaviors_15,election_behaviors_16,election_behaviors_17,election_behaviors_oth,won_election,covid_positive,covid_month,covid_date,self_isolation,starttime_post,endtime_post,weight_post,presvote20combined,race4_black,race4_hispanic,race4_other,race4_white,gender4_female,gender4_male,gender4_other_2,gender4_prefer_not_to_say,ideo5_conservative,ideo5_liberal,ideo5_moderate,ideo5_not_sure,ideo5_very_conservative,ideo5_very_liberal,age4_30_44,age4_45_64,age4_65,age4_under_30,educ_factor,education,college,trump_support,female,non_white,knowledge,political_interest,untrustworthy_n,total_n,untrustworthy_flag,percentage_of_total,untrustworthy_ng_n,untrustworthy_ng_flag,percentage_of_total_ng,grinberg_n,grinberg_flag,grinberg_percentage_of_total,untrustworthy_conservative_n,untrustworthy_liberal_n,untrustworthy_conservative_flag,untrustworthy_liberal_flag,hard_news_n,hard_news_flag,hard_news_bin,hard_news_conservative_n,hard_news_liberal_n,hard_news_conservative_flag,hard_news_liberal_flag,fact_check_n,fact_check_flag,mean_ideology,ideology_bin,hard_news_bin_all,total_n_bin_all,untrustworthy_conservative_percentage_info_diet,untrustworthy_liberal_percentage_info_diet,untrustworthy_all_percentage_info_diet,biden_support,age_18_29,age_30_44,age_45_64,age_65_plus,democrat,republican,ai_untrustworthy_flag,ai_untrustworthy_n,untrustworthy_flag_pre,untrustworthy_flag_post,untrustworthy_n_pre,untrustworthy_n_post
I consent,Not very much,12,NA,selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is somewhat more fake news today,Less than 10 minutes per day,3  Some,4  Good,2  Little,4  Good,2  Little,4  Good,The vice president,60,Article II of the U.S. Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1987,33,30-44,White,__NA__,No,NA,NA,NA,NA,White,Post-grad,Postgrad,Maryland,South,Most of the time,A newspaper's website,Yes,Yes,Hillary Clinton,__NA__,Independent,__NA__,Independent,Liberal,Several times a day,Some,Some,None at all,Very little,Very little,Some,Some,2020-09-22T12:42:11Z,2020-09-22T12:47:39Z,0.477997418251717,1225592795,A fair amount,25,NA,selected,selected,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is somewhat more fake news today,Less than 10 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,__NA__,Joe Biden,No,NA,NA,Most of the time.  I only leave my home to buy food and other essentials.,2020-12-04T19:14:07Z,2020-12-04T19:19:57Z,1.0095,Joe Biden,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,1,0,1,0,3,4,1,906,1,0.00110375275938189,1,1,0.00110375275938189,1,1,0.00110375275938189,1,0,1,0,167,1,2,13,11,1,1,2,1,-0.2387873949579832,3,2,1,0.0059880239520958,0,0.0059880239520958,1,0,1,0,0,0,0,0,0,1,0,1,0
I consent,Nearly all news I see is fake,85,NA,selected,selected,selected,selected,selected,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,10–30 minutes per day,1  None,3  Some,3  Some,1  None,1  None,3  Some,The vice president,51,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Donald Trump,Male,__NA__,1940,80,65+,Other,__NA__,No,NA,NA,NA,NA,Other,Some college,Some college,Nevada,West,Most of the time,Radio,Yes,Yes,Donald Trump,__NA__,Independent,__NA__,Lean Republican,Moderate,About once a day,Quite a lot,A great deal,A great deal,None at all,None at all,Very little,None at all,2020-09-22T12:26:46Z,2020-09-22T12:50:16Z,0.47788250277724,1225281411,A great deal,75,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,10–30 minutes per day,Donald Trump,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,selected,not selected,not selected,not selected,not selected,__NA__,Donald Trump,No,NA,NA,None of the time. I am doing everything I normally do.,2020-12-05T13:52:29Z,2020-12-05T14:10:35Z,0.5185,Donald Trump,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,1,0,1,3,4,24,4062,1,0.00590841949778434,18,1,0.00443131462333825,8,1,0.00196947316592811,24,0,1,0,94,1,2,33,0,1,0,1,1,0.5782266666666667,10,2,2,0.2553191489361702,0,0.2553191489361702,0,0,0,0,1,0,1,0,0,1,1,15,9
I consent,Not very much,7,NA,selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is about the same amount of fake news today,Less than 10 minutes per day,3  Some,3  Some,3  Some,2  Little,1  None,2  Little,The president,67,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1961,59,45-64,White,__NA__,No,NA,NA,NA,NA,White,2-year,Some college,Kansas,Midwest,Most of the time,Television,Yes,No,Did not vote for President,__NA__,Independent,__NA__,Lean Democrat,Moderate,About once a day,Quite a lot,Quite a lot,None at all,Some,A great deal,Very little,Quite a lot,2020-09-22T12:43:37Z,2020-09-22T12:50:21Z,0.102586250700567,1225119109,A fair amount,35,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is somewhat more fake news today,10–30 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,none,Joe Biden,Yes,November,2020-11-24,Most of the time.  I only leave my home to buy food and other essentials.,2020-12-04T20:17:07Z,2020-12-04T20:24:32Z,0.0427,Joe Biden,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,2,4,0,18797,0,0,0,0,0,0,0,0,0,0,0,0,113,1,2,0,0,0,0,0,0,-0.36135,2,2,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
I consent,A fair amount,19,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is much more fake news today,10–30 minutes per day,4  Good,5  Full,2  Little,4  Good,4  Good,4  Good,The vice president,67,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Male,__NA__,1958,62,45-64,White,__NA__,No,NA,NA,NA,NA,White,Some college,Some college,Virginia,South,Some of the time,A news website not associated with a newspaper,Yes,Yes,Hillary Clinton,__NA__,Independent,__NA__,Lean Democrat,Moderate,Several times a day,Quite a lot,Quite a lot,Very little,Some,Some,Some,Quite a lot,2020-09-22T11:44:37Z,2020-09-22T12:54:05Z,0.945635981060983,1225910509,A fair amount,18,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is somewhat more fake news today,1–2 hours per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,none of the above,Joe Biden,Yes,September,2020-09-24,"Some of the time. I have reduced the amount of times I am in public spaces, social gatherings, or at work.",2020-12-04T19:07:55Z,2020-12-04T19:28:05Z,0.2331,Joe Biden,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-0.2145,4,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
I consent,A fair amount,52,NA,selected,selected,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is much more fake news today,Less than 10 minutes per day,5  Full,5  Full,5  Full,2  Little,3  Some,5  Full,The vice president,60,Article II of the U.S. Constitution,Is an assembly that formally elects the president,Joe Biden,Male,__NA__,1957,63,45-64,Black,__NA__,No,NA,NA,NA,NA,Black,2-year,Some college,Georgia,South,Most of the time,A news website not associated with a newspaper,Yes,Yes,Did not vote for President,__NA__,Democrat,__NA__,Strong Democrat,Liberal,Several times a day,Very little,Some,None at all,Very little,None at all,Some,Some,2020-09-22T12:37:57Z,2020-09-22T12:54:30Z,0.24456820459367,1225234051,A fair amount,32,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is somewhat more fake news today,Less than 10 minutes per day,Joe Biden,__NA__,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,selected,not selected,selected,selected,not selected,selected,selected,not selected,__NA__,Joe Biden,Yes,June,2020-06-12,"Some of the time. I have reduced the amount of times I am in public spaces, social gatherings, or at work.",2020-12-04T19:52:59Z,2020-12-04T20:03:58Z,0.0371,Joe Biden,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,1,3,4,0,613,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,-0.060625,7,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
I consent,A great deal,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,1–2 hours per day,1  None,5  Full,5  Full,5  Full,5  Full,5  Full,The president,60,Article II of the U.S. Constitution,Is an assembly that formally elects the president,Donald Trump,Female,__NA__,1973,47,45-64,White,__NA__,No,NA,NA,NA,NA,White,2-year,Some college,Pennsylvania,Northeast,Most of the time,Television,Yes,Yes,Donald Trump,__NA__,Republican,__NA__,Strong Republican,Very conservative,Several times a day,Quite a lot,Some,Quite a lot,Very little,Very little,Very little,Very little,2020-09-22T12:50:05Z,2020-09-22T12:54:56Z,0.453484366088073,1225980499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donald Trump,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1,0,2,4,5,6603,1,7.572315614114796e-4,5,1,7.572315614114796e-4,4,1,6.057852491291837e-4,4,0,1,0,140,1,2,9,0,1,0,13,1,-0.130221568627451,5,2,3,0.02857142857142857,0,0.03571428571428571,0,0,0,1,0,0,1,0,0,1,0,5,0
I consent,A great deal,35,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is about the same amount of fake news today,More than 3 hours per day,5  Full,5  Full,5  Full,5  Full,5  Full,5  Full,The Senate majority leader,67,The 22nd Amendment of the Constitution,Is another name for the U.S. Congress,Joe Biden,Male,__NA__,1997,23,Under 30,Black,__NA__,No,NA,NA,NA,NA,Black,4-year,College grad,Georgia,South,Some of the time,Don't know,Yes,Yes,Hillary Clinton,__NA__,Democrat,__NA__,Strong Democrat,Very liberal,Several times a day,None at all,Some,None at all,Some,Some,Some,Some,2020-09-22T12:49:17Z,2020-09-22T12:57:01Z,2.57517231906556,1225980427,A fair amount,44,NA,selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is somewhat more fake news today,More than 3 hours per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,__NA__,Joe Biden,No,NA,NA,"Some of the time. I have reduced the amount of times I am in public spaces, social gatherings, or at work.",2020-12-04T19:29:42Z,2020-12-04T19:50:24Z,2.6523,Joe Biden,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,0,0,1,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1,1,NA,NA,NA,1,1,0,0,0,1,0,0,0,0,0,0,0
I consent,Not very much,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,Less than 10 minutes per day,5  Full,5  Full,4  Good,5  Full,4  Good,4  Good,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1984,36,30-44,White,__NA__,No,NA,NA,NA,NA,White,Post-grad,Postgrad,Kentucky,South,Most of the time,Podcasts,Yes,Yes,Donald Trump,__NA__,Other,Socialist,Lean Democrat,Not sure,Several times a day,None at all,Some,None at all,None at all,Very little,Very little,Some,2020-09-22T12:19:01Z,2020-09-22T12:58:35Z,0.67180900318114,1225948553,A fair amount,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is somewhat more fake news today,Less than 10 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,__NA__,Joe Biden,No,NA,NA,All of the time. I am staying at home nearly all the time.,2020-12-04T18:49:33Z,2020-12-04T18:54:00Z,1.3714,Joe Biden,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,4,1,0,1,0,4,4,0,3499,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2,0,0,0,0,0,0,-0.2233,3,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
I consent,A great deal,25,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,10–30 minutes per day,5  Full,5  Full,5  Full,4  Good,5  Full,5  Full,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Male,__NA__,1957,63,45-64,Black,__NA__,No,NA,NA,NA,NA,Black,4-year,College grad,Georgia,South,Most of the time,A news website not associated with a newspaper,Yes,Yes,Hillary Clinton,__NA__,Democrat,__NA__,Strong Democrat,Very liberal,Several times a day,Some,Some,None at all,Some,Some,Some,Some,2020-09-22T12:44:55Z,2020-09-22T12:58:40Z,0.365854305723109,1225953919,A fair amount,25,NA,selected,selected,selected,selected,NA,NA,NA,NA,NA,NA,Always able,There is much more fake news today,31–60 minutes per day,Joe Biden,__NA__,not selected,selected,selected,not selected,not selected,not selected,not selected,not selected,selected,selected,not selected,selected,selected,not selected,selected,selected,not selected,__NA__,Joe Biden,Yes,August,2020-08-17,Most of the time.  I only leave my home to buy food and other essentials.,2020-12-03T12:35:48Z,2020-12-03T12:48:56Z,0.5883,Joe Biden,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,3,1,0,0,1,4,4,1,7511,1,1.3313806417254693e-4,1,1,1.3313806417254693e-4,0,0,0,1,0,1,0,669,1,3,1,19,1,1,0,0,-0.28575369928400957,2,3,3,0.0014947683109118,0,0.0014947683109118,1,0,0,1,0,1,0,0,0,1,0,1,0
I consent,A great deal,76,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,1–2 hours per day,3  Some,3  Some,5  Full,3  Some,3  Some,5  Full,The vice president,51,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Donald Trump,Male,__NA__,1954,66,65+,White,__NA__,No,NA,NA,NA,NA,White,Some college,Some college,New York,Northeast,Most of the time,A news website not associated with a newspaper,Yes,Yes,Donald Trump,__NA__,Other,Conservative,Lean Republican,Conservative,Several times a day,A great deal,Quite a lot,A great deal,None at all,Very little,Some,None at all,2020-09-22T12:41:49Z,2020-09-22T12:58:53Z,0.791588382590513,1225551267,A great deal,95,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Always able,There is much more fake news today,10–30 minutes per day,Donald Trump,__NA__,not selected,not selected,selected,not selected,not selected,not selected,not selected,selected,not selected,selected,not selected,not selected,not selected,selected,not selected,selected,not selected,__NA__,Donald Trump,No,NA,NA,"Some of the time. I have reduced the amount of times I am in public spaces, social gatherings, or at work.",2020-12-05T12:58:56Z,2020-12-05T13:13:45Z,0.9064,Donald Trump,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,3,4,57,3712,1,0.01535560344827586,51,1,0.01373922413793103,31,1,0.00835129310344827,57,0,1,0,368,1,3,270,0,1,0,0,0,0.712757281553398,10,3,2,0.15489130434782608,0,0.15489130434782608,0,0,0,0,1,0,1,0,0,1,1,74,21
I consent,A fair amount,26,NA,selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is somewhat more fake news today,31–60 minutes per day,3  Some,5  Full,3  Some,3  Some,3  Some,3  Some,The vice president,67,Article II of the U.S. Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1968,52,45-64,White,__NA__,No,NA,NA,NA,NA,White,4-year,College grad,New Mexico,West,Most of the time,Email newsletters or RSS feeds,Yes,Yes,Hillary Clinton,__NA__,Democrat,__NA__,Strong Democrat,Liberal,Several times a day,Quite a lot,Some,Some,Some,Some,Some,Some,2020-09-22T12:46:44Z,2020-09-22T12:59:09Z,0.257078840538416,1225399153,Not very much,4,NA,selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is about the same amount of fake news today,31–60 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,__NA__,Joe Biden,Yes,November,2020-11-19,Most of the time.  I only leave my home to buy food and other essentials.,2020-12-04T15:52:27Z,2020-12-04T15:58:54Z,0.4672,Joe Biden,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,1,0,1,0,2,4,1,10113,1,9.888262632255512e-5,0,0,0,1,1,9.888262632255512e-5,0,1,0,1,163,1,2,0,8,0,1,1,1,-0.335026,2,2,3,0,0.00613496932515337,0.00613496932515337,1,0,0,1,0,1,0,0,0,0,1,0,1
I consent,A great deal,54,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,2–3 hours per day,3  Some,4  Good,3  Some,2  Little,3  Some,4  Good,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1957,63,45-64,White,__NA__,No,NA,NA,NA,NA,White,High school graduate,HS or less,North Carolina,South,Most of the time,Television,Yes,Yes,Hillary Clinton,__NA__,Independent,__NA__,Lean Democrat,Moderate,Several times a day,Some,Quite a lot,None at all,Very little,Some,Some,Some,2020-09-22T12:45:14Z,2020-09-22T12:59:41Z,0.468954797645472,1225631187,A fair amount,49,NA,selected,selected,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is much more fake news today,2–3 hours per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,selected,not selected,selected,selected,not selected,not selected,not selected,not selected,__NA__,Joe Biden,No,NA,NA,All of the time. I am staying at home nearly all the time.,2020-12-03T18:23:45Z,2020-12-03T18:33:44Z,1.1049,Joe Biden,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,4,4,0,5231,0,0,0,0,0,0,0,0,0,0,0,0,91,1,2,0,6,0,1,0,0,-0.182475,4,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
I consent,A fair amount,50,NA,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,Most of the time able,There is much more fake news today,Less than 10 minutes per day,5  Full,5  Full,5  Full,4  Good,5  Full,5  Full,The vice president,51,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Male,__NA__,1951,69,65+,White,__NA__,No,NA,NA,NA,NA,White,2-year,Some college,New Jersey,Northeast,Most of the time,A news app on a mobile or tablet device,Yes,Yes,Hillary Clinton,__NA__,Democrat,__NA__,Not very strong Democrat,Liberal,Several times a day,Quite a lot,Quite a lot,None at all,None at all,Some,Some,Very little,2020-09-22T12:20:23Z,2020-09-22T12:59:45Z,0.442290388841594,1225907395,A fair amount,25,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,Less than 10 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,not selected,not selected,selected,not selected,not selected,__NA__,Joe Biden,Yes,November,2020-11-14,Most of the time.  I only leave my home to buy food and other essentials.,2020-12-02T00:00:22Z,2020-12-02T00:16:02Z,0.3421,Joe Biden,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,3,4,0,243,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,-0.084,7,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
I consent,Not very much,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is about the same amount of fake news today,Less than 10 minutes per day,5  Full,5  Full,4  Good,4  Good,5  Full,4  Good,The vice president,51,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Male,__NA__,1954,66,65+,White,__NA__,No,NA,NA,NA,NA,White,2-year,Some college,North Carolina,South,Most of the time,Television,Yes,Yes,Donald Trump,__NA__,Republican,__NA__,Not very strong Republican,Conservative,Several times a day,Quite a lot,Quite a lot,Some,Some,Quite a lot,Some,Quite a lot,2020-09-22T12:51:51Z,2020-09-22T12:59:54Z,0.567474410603755,1222918267,Not very much,1,NA,selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,Less than 10 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,__NA__,Joe Biden,Yes,October,2020-10-03,Most of the time.  I only leave my home to buy food and other essentials.,2020-12-05T00:15:32Z,2020-12-05T00:45:36Z,0.3667,Joe Biden,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,3,4,0,3145,0,0,0,0,0,0,0,0,0,0,0,0,59,1,2,0,0,0,0,0,0,-0.141075,5,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
I consent,A fair amount,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is somewhat more fake news today,Less than 10 minutes per day,3  Some,4  Good,3  Some,3  Some,3  Some,3  Some,The vice president,67,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Donald Trump,Female,__NA__,1962,58,45-64,White,__NA__,No,NA,NA,NA,NA,White,Some college,Some college,Michigan,Midwest,Some of the time,Television,Yes,Yes,Donald Trump,__NA__,Republican,__NA__,Not very strong Republican,Moderate,Several times a day,Quite a lot,Some,Some,Some,Some,Some,Some,2020-09-22T12:54:07Z,2020-09-22T13:00:36Z,1.19753147857123,1225224645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donald Trump,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,1,1,0,3,3,0,6623,0,0,0,0,0,0,0,0,0,0,0,0,72,1,2,0,0,0,0,0,0,-0.2145,4,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
I consent,A great deal,78,NA,selected,selected,NA,NA,NA,NA,NA,NA,NA,NA,Always able,There is much more fake news today,31–60 minutes per day,5  Full,5  Full,5  Full,3  Some,5  Full,5  Full,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Donald Trump,Female,__NA__,1950,70,65+,White,__NA__,No,NA,NA,NA,NA,White,High school graduate,HS or less,Florida,South,Most of the time,Television,Yes,Yes,Donald Trump,__NA__,Independent,__NA__,Independent,Moderate,Several times a day,A great deal,A great deal,A great deal,Some,None at all,Very little,Very little,2020-09-22T12:38:29Z,2020-09-22T13:02:02Z,0.858624165100415,1225331995,Nearly all news I see is fake,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Always able,There is much more fake news today,Less than 10 minutes per day,Donald Trump,__NA__,selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,__NA__,Donald Trump,No,NA,NA,None of the time. I am doing everything I normally do.,2020-12-03T13:55:52Z,2020-12-03T14:03:33Z,1.8861,Donald Trump,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,4,4,0,264,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,-0.084,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
