caseid,untrustworthy_flag,untrustworthy_n,republican,democrat,political_interest,ideology_bin,college,female,non_white,birthyr,weight,age,age_18_29,age_30_44,age_45_64,age_65_plus
305034345,1,9,0,1,3,10,0,1,1,1957,1.83457190104586,59,0,0,1,0
305034348,0,0,0,1,1,2,1,0,1,1967,0.708678848513728,49,0,0,1,0
305034350,1,2,1,0,4,10,0,0,1,1959,1.6574867674496,57,0,0,1,0
305034352,0,0,0,1,4,1,1,1,1,1966,0.305553806544263,50,0,0,1,0
305034356,0,0,1,0,3,7,0,1,1,1965,2.61507502635316,51,0,0,1,0
305034358,0,0,0,1,4,8,1,1,1,1971,0.243654396432066,45,0,0,1,0
305034359,0,0,0,0,NA,6,0,1,1,1965,2.07099445019784,51,0,0,1,0
305034361,1,1,0,1,3,6,0,1,1,1955,0.938647142434603,61,0,0,1,0
305034365,0,0,0,0,3,7,1,1,1,1956,2.58500524839265,60,0,0,1,0
305034369,0,0,0,1,4,3,1,0,0,1947,0.157473652425045,69,0,0,0,1
305034371,1,20,1,0,3,8,1,0,1,1940,1.66337351951907,76,0,0,0,1
305034374,1,2,0,1,3,3,1,1,0,1958,0.148281224208277,58,0,0,1,0
305034375,0,0,0,1,4,4,0,1,0,1952,0.597048882421346,64,0,0,1,0
305034377,0,0,0,1,3,1,0,1,1,1948,1.14781308249837,68,0,0,0,1
305034378,1,2,0,1,3,4,1,1,1,1975,0.789005788595519,41,0,1,0,0
305034384,1,56,0,1,4,3,0,1,0,1955,0.220662274048938,61,0,0,1,0
305034386,1,22,0,1,4,4,1,1,0,1951,0.173131155567415,65,0,0,0,1
305034388,1,99,1,0,4,4,0,1,0,1959,0.922211140464208,57,0,0,1,0
305034391,1,16,0,1,3,6,1,1,0,1965,0.20036437317342,51,0,0,1,0
305034395,0,0,0,1,4,2,1,1,0,1971,0.240050695413558,45,0,0,1,0
305034397,1,8,1,0,3,5,0,1,0,1927,0.794277048322897,89,0,0,0,1
305034399,1,7,1,0,4,9,0,0,0,1936,0.324430376075113,80,0,0,0,1
305034402,0,0,0,1,3,7,0,1,1,1940,1.06152950153306,76,0,0,0,1
305034403,1,1,0,1,4,7,1,1,0,1935,0.347849372478055,81,0,0,0,1
305034406,0,0,0,1,3,8,1,0,1,1962,0.612925123987014,54,0,0,1,0
305034409,0,0,0,0,3,4,0,0,1,1967,9.17462772514642,49,0,0,1,0
305034411,0,0,0,1,4,7,1,1,1,1963,0.908091781161211,53,0,0,1,0
305034413,0,0,0,1,4,6,1,0,0,1952,0.285931095593509,64,0,0,1,0
305034416,0,0,0,0,4,5,1,0,1,1964,0.261919402058379,52,0,0,1,0
305034421,0,0,0,1,4,7,1,0,1,1958,0.171328497902459,58,0,0,1,0
305034423,1,1,1,0,4,3,1,0,1,1961,0.579552197419647,55,0,0,1,0
305034427,0,0,0,0,4,NA,0,0,0,1949,0.732690977959765,67,0,0,0,1
305034428,1,24,1,0,4,9,1,0,0,1939,0.206444081809265,77,0,0,0,1
305034433,0,0,1,0,4,5,1,0,0,1962,0.857208665949672,54,0,0,1,0
305034435,1,10,0,1,4,2,1,1,0,1954,0.148281224208277,62,0,0,1,0
305034451,1,1,0,1,4,4,1,1,1,1948,1.38836448870112,68,0,0,0,1
305034458,1,46,0,1,4,2,1,1,0,1956,0.222005567744852,60,0,0,1,0
305034461,1,131,1,0,4,8,0,1,0,1974,0.536591281060931,42,0,1,0,0
305034467,1,1,1,0,4,2,1,0,0,1952,0.886326848276275,64,0,0,1,0
305034472,1,30,0,1,3,3,1,1,0,1972,0.907645053717627,44,0,1,0,0
305034476,1,21,0,1,4,3,0,0,0,1970,0.190656665643001,46,0,0,1,0
305034478,0,0,0,1,4,3,1,0,0,1963,0.273419596713742,53,0,0,1,0
305034482,0,0,0,1,4,7,0,1,0,1945,0.183871667690523,71,0,0,0,1
305034488,1,43,1,0,4,10,0,0,0,1934,0.644781609403688,82,0,0,0,1
305034490,1,1,0,1,4,1,0,0,0,1953,0.232375009055469,63,0,0,1,0
305034491,1,2,0,1,4,4,0,1,0,1962,0.184181337807281,54,0,0,1,0
305034500,0,0,0,1,4,1,1,0,0,1946,0.190925235649378,70,0,0,0,1
305034502,1,29,0,0,4,10,1,0,1,1963,2.78437256527864,53,0,0,1,0
305034507,0,0,0,1,4,NA,1,1,0,1959,0.240050695413558,57,0,0,1,0
305034508,1,14,1,0,4,9,1,0,1,1940,0.126719866314092,76,0,0,0,1
305034511,1,2,1,0,3,9,0,1,0,1959,0.184181337807281,57,0,0,1,0
305034513,0,0,0,1,4,6,1,0,1,1955,0.261919402058379,61,0,0,1,0
305034517,1,293,0,1,4,2,0,1,0,1963,0.597048882421346,53,0,0,1,0
305034518,0,0,0,1,4,8,1,0,0,1955,0.34256568296288,61,0,0,1,0
305034524,1,9,1,0,4,10,0,0,0,1947,0.877815631575629,69,0,0,0,1
305034531,1,1,0,1,4,2,1,0,0,1953,0.302951427140516,63,0,0,1,0
305034533,1,219,1,0,4,9,1,1,1,1952,0.203372293206453,64,0,0,1,0
305034535,1,65,1,0,4,5,1,1,1,1953,0.981903588191157,63,0,0,1,0
305034542,1,8,0,1,4,1,1,1,0,1948,0.180664952286497,68,0,0,0,1
305034545,1,7,1,0,4,9,1,0,0,1941,0.206444081809265,75,0,0,0,1
305034550,0,0,0,0,4,1,1,1,0,1950,0.313940871768742,66,0,0,0,1
305034552,0,0,1,0,4,8,0,1,0,1957,0.797605824975148,59,0,0,1,0
305034555,1,51,0,0,2,6,1,1,1,1956,0.908091781161211,60,0,0,1,0
305034557,1,2,0,1,4,5,0,1,0,1942,0.2037314984261,74,0,0,0,1
305034558,0,0,1,0,4,8,1,0,0,1928,0.174482254792965,88,0,0,0,1
305034559,1,59,1,0,4,9,1,0,0,1956,0.285931095593509,60,0,0,1,0
305034560,1,2,0,1,4,1,1,0,0,1944,0.174482254792965,72,0,0,0,1
305034567,1,34,0,0,3,10,1,0,0,1989,3.37377290887869,27,1,0,0,0
305034570,1,2,1,0,4,9,1,0,0,1946,0.206444081809265,70,0,0,0,1
305034572,1,96,1,0,4,9,1,0,0,1941,0.174482254792965,75,0,0,0,1
305034576,1,27,1,0,4,6,1,1,0,1955,0.480673776461849,61,0,0,1,0
305034578,1,28,0,1,4,3,1,0,0,1960,0.327576022080632,56,0,0,1,0
305034580,0,0,0,1,4,2,1,0,0,1950,0.157473652425045,66,0,0,0,1
305034582,0,0,1,0,3,7,0,1,0,1947,0.820826297043295,69,0,0,0,1
305034584,0,0,1,0,3,8,0,1,0,1952,1.350137626719,64,0,0,1,0
305034588,1,6,1,0,4,9,0,0,1,1965,0.593844113623388,51,0,0,1,0
305034592,1,24,1,0,4,6,0,0,0,1953,0.268677604157545,63,0,0,1,0
305034598,1,12,1,0,4,9,0,0,1,1961,0.961188171357455,55,0,0,1,0
305034602,0,0,0,1,4,3,1,0,0,1973,1.02349179537051,43,0,1,0,0
305034604,1,4,0,1,3,7,0,1,0,1979,0.580206665445287,37,0,1,0,0
305034605,1,4,1,0,3,5,0,1,0,1959,3.59839450276622,57,0,0,1,0
305034609,1,3,0,1,4,4,1,1,0,1952,0.148281224208277,64,0,0,1,0
305034615,1,1,0,1,4,10,1,1,0,1971,0.661946072044031,45,0,0,1,0
305034618,0,0,1,0,4,10,0,1,0,1947,0.220291267339017,69,0,0,0,1
305034619,1,4,1,0,3,9,0,0,0,1951,0.732690977959765,65,0,0,0,1
305034622,1,100,1,0,4,10,0,0,0,1954,0.710404941406628,62,0,0,1,0
305034633,0,0,0,1,4,2,1,1,0,1992,0.239044379135627,24,1,0,0,0
305034634,1,6,0,1,3,5,1,0,1,1946,0.090400600060161,70,0,0,0,1
305034635,1,5,1,0,4,4,0,0,1,1943,2.4508614577557,73,0,0,0,1
305034637,1,31,1,0,4,9,0,1,0,1949,0.220291267339017,67,0,0,0,1
305034639,1,1,1,0,4,4,0,1,0,1956,0.997170601779634,60,0,0,1,0
305034648,0,0,0,1,4,4,1,0,1,1959,0.61596749798582,57,0,0,1,0
305034650,1,14,1,0,4,10,0,0,0,1956,0.220441846779659,60,0,0,1,0
305034655,1,3,0,1,4,1,0,1,0,1977,0.198317852691629,39,0,1,0,0
305034661,1,544,1,0,4,10,0,0,0,1956,0.238359871579992,60,0,0,1,0
305034663,1,26,1,0,4,5,0,0,0,1949,0.811828340374167,67,0,0,0,1
305034668,0,0,0,1,3,3,1,0,0,1978,1.90838115757845,38,0,1,0,0
305034675,0,0,0,0,1,2,0,1,0,1970,0.760401504791784,46,0,0,1,0
305034677,0,0,0,1,4,7,1,0,0,1951,0.165128215662243,65,0,0,0,1
305034678,0,0,0,1,3,9,1,0,1,1942,0.807266930555527,74,0,0,0,1
305034680,1,606,1,0,4,10,1,0,0,1946,0.165128215662243,70,0,0,0,1
305034682,1,487,1,0,4,10,0,0,0,1948,0.270794003861219,68,0,0,0,1
305034685,1,2,0,1,4,3,1,0,0,1942,0.172313764706301,74,0,0,0,1
305034687,1,29,1,0,4,10,1,0,0,1954,0.302951427140516,62,0,0,1,0
305034689,1,5,0,1,4,6,0,0,1,1940,0.121988081411071,76,0,0,0,1
305034691,0,0,1,0,4,5,0,0,0,1977,2.06353377785428,39,0,1,0,0
305034693,1,57,1,0,4,10,1,0,0,1968,0.886326848276275,48,0,0,1,0
305034695,0,0,1,0,4,NA,0,0,0,1946,0.617893972858959,70,0,0,0,1
305034696,0,0,1,0,3,9,0,1,0,1961,0.724097897362051,55,0,0,1,0
305034699,1,27,1,0,4,9,1,0,1,1941,0.166348807814624,75,0,0,0,1
305034705,0,0,1,0,4,10,1,0,0,1949,0.174482254792965,67,0,0,0,1
305034707,1,41,0,1,4,3,1,0,0,1952,0.302951427140516,64,0,0,1,0
305034713,1,17,1,0,3,9,0,0,0,1936,0.300042246118665,80,0,0,0,1
305034715,1,14,0,0,3,7,1,0,1,1960,0.198094151894602,56,0,0,1,0
305034717,1,54,1,0,3,10,0,1,0,1931,1.92259383232915,85,0,0,0,1
305034719,0,0,0,1,4,7,0,1,0,1980,0.17152197318261,36,0,1,0,0
305034722,0,0,1,0,4,8,0,0,0,1953,0.888151641760821,63,0,0,1,0
305034724,1,1,0,1,4,2,1,0,1,1969,0.214195704201031,47,0,0,1,0
305034726,1,15,1,0,4,7,1,1,0,1979,0.907645053717627,37,0,1,0,0
305034730,1,54,1,0,4,10,1,0,0,1964,0.285931095593509,52,0,0,1,0
305034731,0,0,1,0,4,NA,0,1,0,1944,0.497504044027158,72,0,0,0,1
305034740,0,0,0,1,3,7,0,1,0,1972,0.536591281060931,44,0,1,0,0
305034744,0,0,1,0,4,NA,0,0,0,1938,0.300042246118665,78,0,0,0,1
305034746,0,0,0,0,3,6,1,1,0,1958,0.222005567744852,58,0,0,1,0
305034751,1,6,1,0,4,10,0,0,0,1953,0.238359871579992,63,0,0,1,0
305034752,1,10,0,1,3,3,1,0,0,1947,0.206444081809265,69,0,0,0,1
305034754,1,8,1,0,4,9,1,0,0,1951,0.188664577315981,65,0,0,0,1
305034763,1,10,1,0,4,7,1,0,0,1950,0.206444081809265,66,0,0,0,1
305034773,1,6,1,0,4,7,0,0,0,1952,1.82334654242936,64,0,0,1,0
305034775,0,0,0,1,4,9,1,0,0,1960,0.739795079850535,56,0,0,1,0
305034782,0,0,0,1,4,6,0,0,0,1971,0.220441846779659,45,0,0,1,0
305034785,1,124,1,0,4,10,0,1,0,1945,0.176204149728421,71,0,0,0,1
305034790,1,28,1,0,4,10,0,0,0,1940,0.300042246118665,76,0,0,0,1
305034792,1,5,1,0,4,8,1,0,0,1943,0.190925235649378,73,0,0,0,1
305034794,0,0,0,0,4,NA,1,0,0,1987,0.408131848948499,29,1,0,0,0
305034796,1,1,0,1,4,1,1,1,0,1953,0.192009103165981,63,0,0,1,0
305034802,1,130,1,0,4,7,1,0,0,1941,0.206444081809265,75,0,0,0,1
305034805,1,2,0,1,4,3,1,1,0,1980,0.281646340277089,36,0,1,0,0
305034808,0,0,0,1,3,6,1,0,1,1971,0.737972644047181,45,0,0,1,0
305034810,0,0,1,0,4,9,0,1,0,1940,0.497504044027158,76,0,0,0,1
305034814,1,1,0,1,3,5,0,1,0,1954,0.657659231091596,62,0,0,1,0
305034817,0,0,0,1,3,4,0,1,0,1950,0.551239055128892,66,0,0,0,1
305034819,1,6,1,0,4,10,0,1,0,1951,0.2037314984261,65,0,0,0,1
305034827,1,2,0,1,4,5,1,0,0,1948,0.157473652425045,68,0,0,0,1
305034831,0,0,1,0,4,8,0,1,0,1948,2.13025164368695,68,0,0,0,1
305034833,0,0,0,0,4,NA,1,1,0,1987,0.25847446092955,29,1,0,0,0
305034836,1,83,1,0,4,9,1,0,0,1941,0.165128215662243,75,0,0,0,1
305034838,1,46,1,0,4,4,1,0,0,1946,0.190925235649378,70,0,0,0,1
305034840,1,25,1,0,4,10,0,1,0,1947,0.497504044027158,69,0,0,0,1
305034844,1,2,0,1,4,2,0,1,1,1956,1.2023175685512,60,0,0,1,0
305034847,0,0,0,1,4,7,1,1,0,1941,0.200178428274,75,0,0,0,1
305034849,1,252,1,0,4,10,1,0,0,1976,0.64225737777385306,40,0,1,0,0
305034852,0,0,1,0,4,5,1,0,0,1953,0.708945345716529,63,0,0,1,0
305034860,1,8,1,0,3,9,0,0,0,1966,0.865851472518265,50,0,0,1,0
305034862,1,1,0,1,4,1,0,0,0,1945,1.79189252129098,71,0,0,0,1
305034864,0,0,0,1,4,1,1,0,0,1955,0.285931095593509,61,0,0,1,0
305034869,1,49,1,0,4,8,1,0,0,1964,0.81969975058846,52,0,0,1,0
305034871,1,18,0,1,2,7,0,1,0,1954,0.220662274048938,62,0,0,1,0
305034877,0,0,1,0,4,2,0,0,1,1936,0.041432759006973,80,0,0,0,1
305034879,0,0,0,0,4,7,0,0,0,1952,0.903528971761496,64,0,0,1,0
305034882,1,1,0,1,4,3,0,1,0,1939,0.476757937562201,77,0,0,0,1
305034884,1,1,0,1,3,7,1,1,1,1975,0.314888787103336,41,0,1,0,0
305034891,1,193,1,0,4,10,0,0,0,1935,0.300042246118665,81,0,0,0,1
305034901,0,0,1,0,3,6,0,0,0,1946,1.8698666672707,70,0,0,0,1
305034903,1,1,0,0,3,2,0,1,0,1967,0.760401504791784,49,0,0,1,0
305034906,0,0,1,0,1,5,0,1,0,1955,0.657659231091596,61,0,0,1,0
305034907,1,3,0,1,4,2,1,1,0,1979,0.334866589589114,37,0,1,0,0
305034908,1,290,1,0,4,9,0,0,0,1964,0.238359871579992,52,0,0,1,0
305034910,0,0,0,0,1,3,0,1,1,1951,0.784013415301157,65,0,0,0,1
305034917,1,1,1,0,4,2,0,1,0,1943,0.551239055128892,73,0,0,0,1
305034920,1,15,1,0,4,6,0,0,0,1944,0.702137487556706,72,0,0,0,1
305034924,1,81,1,0,4,10,1,0,0,1941,0.188664577315981,75,0,0,0,1
305034926,1,11,0,1,4,5,0,0,1,1985,0.352756536012962,31,0,1,0,0
305034929,0,0,0,1,4,2,1,0,0,1965,0.739795079850535,51,0,0,1,0
305034931,1,2,0,0,4,8,0,1,1,1964,0.379428562346022,52,0,0,1,0
305034933,1,97,1,0,4,10,0,0,1,1942,0.101177114586671,74,0,0,0,1
305034941,0,0,0,1,4,3,1,0,0,1944,0.190925235649378,72,0,0,0,1
305034946,1,6,0,1,4,1,1,1,0,1963,0.600683450239364,53,0,0,1,0
305034951,1,6,1,0,4,8,0,0,0,1954,1.22334980536811,62,0,0,1,0
305034953,0,0,0,1,4,7,0,1,0,1938,0.234805931568275,78,0,0,0,1
305034954,1,1,1,0,4,8,1,0,0,1963,0.739795079850535,53,0,0,1,0
305034956,0,0,0,1,4,1,1,1,0,1980,0.243591463745344,36,0,1,0,0
305034959,1,27,1,0,4,10,0,1,0,1957,0.552167432321024,59,0,0,1,0
305034961,0,0,0,1,4,7,1,0,0,1953,0.262017896303204,63,0,0,1,0
305034963,1,40,0,0,4,7,1,0,0,1985,1.0418378769947,31,0,1,0,0
305034967,0,0,0,1,4,8,1,0,0,1943,0.174482254792965,73,0,0,0,1
305034968,1,5,1,0,4,10,1,0,0,1981,0.378270579991649,35,0,1,0,0
305034972,0,0,1,0,4,NA,0,0,0,1956,0.220441846779659,60,0,0,1,0
305034973,1,25,1,0,4,10,0,0,0,1936,0.270794003861219,80,0,0,0,1
305034976,0,0,0,1,3,6,0,1,0,1965,0.47756087630771,51,0,0,1,0
305034977,0,0,0,1,4,5,1,1,1,1951,0.218915704466432,65,0,0,0,1
305034979,1,1,0,1,4,2,1,1,0,1973,0.687768923096234,43,0,1,0,0
305034980,1,131,1,0,4,9,1,0,0,1951,0.190925235649378,65,0,0,0,1
305034984,1,99,1,0,4,10,0,0,0,1960,1.35548283255044,56,0,0,1,0
305034992,0,0,1,0,4,NA,0,0,0,1943,0.324430376075113,73,0,0,0,1
305034998,1,3,1,0,4,10,0,1,0,1949,0.820826297043295,67,0,0,0,1
305035002,0,0,0,0,2,2,1,1,1,1966,0.764593139097453,50,0,0,1,0
305035004,0,0,1,0,2,8,0,1,0,1973,0.198317852691629,43,0,1,0,0
305035006,0,0,0,0,1,NA,1,0,0,1980,5.40298540366216,36,0,1,0,0
305035010,0,0,0,1,4,NA,0,1,0,1953,0.220662274048938,63,0,0,1,0
305035013,1,4,0,1,3,2,1,1,0,1960,0.542128579050687,56,0,0,1,0
305035018,1,1,1,0,4,10,1,0,0,1968,1.18048026984997,48,0,0,1,0
305035020,1,7,1,0,3,9,0,0,0,1941,1.8698666672707,75,0,0,0,1
305035022,1,50,1,0,4,6,0,1,0,1952,0.220662274048938,64,0,0,1,0
305035026,1,8,0,1,4,4,0,1,0,1952,0.204074615762758,64,0,0,1,0
305035031,0,0,0,1,4,NA,0,0,0,1965,0.644933510063292,51,0,0,1,0
305035038,1,1,0,1,4,9,1,1,0,1960,0.148281224208277,56,0,0,1,0
305035040,0,0,0,1,4,4,1,0,0,1929,0.190925235649378,87,0,0,0,1
305035043,1,18,0,1,4,4,0,1,0,1952,0.184181337807281,64,0,0,1,0
305035045,1,12,0,1,4,2,1,0,0,1946,0.172313764706301,70,0,0,0,1
305035046,1,1,0,1,4,5,1,1,1,1953,0.826741043538692,63,0,0,1,0
305035049,1,3,1,0,4,5,0,1,0,1965,0.223374204970815,51,0,0,1,0
305035050,0,0,0,1,4,1,1,0,0,1951,0.188664577315981,65,0,0,0,1
305035053,1,10,1,0,4,9,0,1,0,1945,2.13025164368695,71,0,0,0,1
305035057,1,28,0,1,4,2,0,1,0,1953,0.552167432321024,63,0,0,1,0
305035064,0,0,0,1,4,7,1,1,0,1952,0.177651397921737,64,0,0,1,0
305035066,1,77,1,0,4,9,1,0,0,1968,0.976303700911798,48,0,0,1,0
305035067,1,3,0,0,4,4,0,0,0,1947,0.270794003861219,69,0,0,0,1
305035068,1,11,0,1,4,2,1,1,0,1943,0.173131155567415,73,0,0,0,1
305035070,0,0,1,0,4,5,1,0,1,1952,0.178783852030678,64,0,0,1,0
305035075,0,0,0,1,4,4,1,0,0,1952,0.316814282937428,64,0,0,1,0
305035084,0,0,1,0,2,10,1,1,0,1963,0.240050695413558,53,0,0,1,0
305035088,1,14,1,0,3,10,0,0,0,1964,0.220441846779659,52,0,0,1,0
305035098,1,1,1,0,4,10,0,1,0,1952,0.797605824975148,64,0,0,1,0
305035101,1,1554,1,0,4,10,0,1,0,1945,0.497504044027158,71,0,0,0,1
305035106,1,6,0,1,4,2,1,1,0,1942,0.180664952286497,74,0,0,0,1
305035108,0,0,1,0,4,4,1,0,0,1951,0.165128215662243,65,0,0,0,1
305035110,0,0,1,0,4,10,1,0,0,1941,0.174482254792965,75,0,0,0,1
305035122,0,0,1,0,4,9,0,0,0,1952,0.865851472518265,64,0,0,1,0
305035124,1,1,0,1,4,2,1,1,0,1965,0.542128579050687,51,0,0,1,0
305035130,1,16,1,0,4,6,1,0,0,1948,0.157473652425045,68,0,0,0,1
305035136,1,2,0,1,4,1,1,1,0,1978,0.281646340277089,38,0,1,0,0
305035138,1,6,1,0,4,8,0,1,0,1945,2.3034034401364,71,0,0,0,1
305035140,0,0,0,1,4,1,1,0,0,1990,0.429967914495965,26,1,0,0,0
305035142,1,111,1,0,4,10,1,0,0,1938,0.165128215662243,78,0,0,0,1
305035143,0,0,1,0,4,9,0,0,0,1979,2.00563232390507,37,0,1,0,0
305035146,1,3,0,1,3,4,1,1,0,1957,0.384476039841675,59,0,0,1,0
305035147,1,16,0,0,4,4,1,1,0,1955,0.222005567744852,61,0,0,1,0
305035149,0,0,0,1,2,6,0,0,0,1996,3.98979710183742,20,1,0,0,0
305035153,0,0,0,1,4,2,0,0,0,1955,0.220441846779659,61,0,0,1,0
305035156,1,15,0,1,3,4,0,1,0,1968,0.822208703470755,48,0,0,1,0
305035159,1,1,0,1,4,1,0,1,1,1943,0.354190327062288,73,0,0,0,1
305035160,0,0,1,0,4,10,0,0,0,1960,0.220441846779659,56,0,0,1,0
305035163,0,0,0,1,4,4,1,0,0,1979,0.19098466004512,37,0,1,0,0
305035164,1,1,0,0,4,7,1,0,0,1948,0.190925235649378,68,0,0,0,1
305035165,0,0,0,0,2,7,0,1,0,1961,4.81883248565638,55,0,0,1,0
305035170,0,0,1,0,3,8,1,1,0,1975,1.1347421697254,41,0,1,0,0
305035172,0,0,1,0,4,4,1,1,0,1960,0.480673776461849,56,0,0,1,0
305035178,0,0,1,0,4,6,0,0,0,1936,0.270794003861219,80,0,0,0,1
305035180,1,192,1,0,4,10,1,0,0,1961,0.327576022080632,55,0,0,1,0
305035182,1,7,1,0,4,10,0,0,0,1940,0.324430376075113,76,0,0,0,1
305035184,0,0,0,1,4,4,1,0,0,1964,0.327576022080632,52,0,0,1,0
305035189,1,2,1,0,4,8,0,0,0,1949,0.300042246118665,67,0,0,0,1
305035191,1,21,0,1,4,3,1,0,0,1950,0.172313764706301,66,0,0,0,1
305035194,1,10,1,0,3,8,1,1,0,1955,0.661946072044031,61,0,0,1,0
305035200,0,0,0,1,4,NA,1,0,0,1953,0.327576022080632,63,0,0,1,0
305035203,1,2,0,1,4,1,1,1,0,1943,0.200178428274,73,0,0,0,1
305035205,0,0,1,0,3,9,0,0,0,1963,0.190656665643001,53,0,0,1,0
305035208,1,10,0,0,3,6,0,0,0,1960,6.95290916424328,56,0,0,1,0
305035213,0,0,1,0,4,9,0,0,0,1954,0.644933510063292,62,0,0,1,0
305035224,1,60,0,1,4,1,0,0,1,1953,0.296513281403674,63,0,0,1,0
305035226,0,0,1,0,2,9,0,1,0,1957,0.832313617039639,59,0,0,1,0
305035228,0,0,0,1,4,3,1,1,0,1955,0.192009103165981,61,0,0,1,0
305035230,1,29,1,0,4,8,1,1,0,1942,0.376123376592491,74,0,0,0,1
305035234,1,1,0,1,3,3,0,1,1,1951,6.29758657544304,65,0,0,0,1
305035239,1,16,1,0,4,9,0,0,0,1944,2.0718294599974,72,0,0,0,1
305035245,0,0,1,0,1,6,0,1,0,1972,4.68289751502958,44,0,1,0,0
305035254,0,0,0,1,3,5,0,1,0,1956,0.822208703470755,60,0,0,1,0
305035257,0,0,1,0,4,10,1,0,0,1947,0.174482254792965,69,0,0,0,1
305035259,1,19,0,0,4,2,1,1,0,1956,0.142097841176297,60,0,0,1,0
305035262,0,0,1,0,4,9,0,1,0,1945,2.3034034401364,71,0,0,0,1
305035265,1,9,0,1,4,5,1,0,0,1949,0.172313764706301,67,0,0,0,1
305035269,1,4,0,1,4,3,0,1,0,1939,0.476757937562201,77,0,0,0,1
305035271,1,17,1,0,4,9,1,0,0,1940,0.188664577315981,76,0,0,0,1
305035273,1,1,0,1,4,5,1,1,0,1950,0.313940871768742,66,0,0,0,1
305035279,0,0,1,0,3,8,0,1,0,1955,1.350137626719,61,0,0,1,0
305035283,1,11,0,1,4,2,1,1,0,1955,0.222005567744852,61,0,0,1,0
305035286,0,0,0,1,4,1,0,1,0,1954,0.47756087630771,62,0,0,1,0
305035291,1,89,0,1,4,2,1,0,0,1949,0.174482254792965,67,0,0,0,1
305035294,1,5,0,1,4,4,0,1,0,1951,2.3034034401364,65,0,0,0,1
305035303,0,0,0,1,3,4,0,1,1,1953,0.723423264202172,63,0,0,1,0
305035311,1,1,1,0,4,10,0,0,0,1955,0.644933510063292,61,0,0,1,0
305035312,0,0,0,1,4,4,0,0,0,1950,0.324430376075113,66,0,0,0,1
305035314,0,0,1,0,4,9,0,1,0,1954,0.220662274048938,62,0,0,1,0
305035316,1,8,0,1,4,1,0,0,0,1984,1.68867615957235,32,0,1,0,0
305035324,0,0,0,1,2,4,0,1,0,1960,1.12692645530292,56,0,0,1,0
305035325,0,0,0,1,4,6,0,0,0,1957,1.17233565661746,59,0,0,1,0
305035327,1,9,0,1,4,3,0,0,0,1958,0.220441846779659,58,0,0,1,0
305035329,1,1,0,1,3,6,0,1,0,1947,0.2037314984261,69,0,0,0,1
305035333,1,1,1,0,3,3,1,1,0,1956,0.164296959808158,60,0,0,1,0
305035335,0,0,0,1,4,NA,1,0,0,1941,0.190925235649378,75,0,0,0,1
305035338,0,0,0,1,3,2,1,1,0,1955,0.20036437317342,61,0,0,1,0
305035340,0,0,1,0,4,7,1,0,0,1939,0.188664577315981,77,0,0,0,1
305035342,1,3,1,0,4,9,1,1,0,1943,0.216449395400719,73,0,0,0,1
305035344,1,61,0,0,4,9,1,0,0,1962,0.857208665949672,54,0,0,1,0
305035349,1,1,0,0,4,5,1,1,0,1960,0.649508394848436,56,0,0,1,0
305035351,1,16,1,0,4,9,0,1,0,1956,0.922211140464208,60,0,0,1,0
305035356,1,8,0,1,4,2,1,1,0,1950,0.180664952286497,66,0,0,0,1
305035360,1,5,0,1,4,2,1,1,0,1949,0.376123376592491,67,0,0,0,1
305035363,0,0,1,0,3,4,0,1,0,1940,0.476757937562201,76,0,0,0,1
305035365,0,0,0,1,4,3,1,1,0,1962,0.222005567744852,54,0,0,1,0
305035367,1,11,0,1,4,4,1,1,0,1973,0.254191338530137,43,0,1,0,0
305035371,0,0,1,0,4,5,1,1,0,1957,0.240050695413558,59,0,0,1,0
305035373,0,0,0,1,1,9,0,1,1,1948,6.29758657544304,68,0,0,0,1
305035374,1,1,1,0,4,5,0,0,0,1946,0.300042246118665,70,0,0,0,1
305035379,1,2,0,1,2,9,0,0,0,1943,1.15211203501485,73,0,0,0,1
305035382,1,283,1,0,4,10,1,0,0,1949,0.174482254792965,67,0,0,0,1
305035384,1,2,0,1,3,3,0,0,0,1935,0.300042246118665,81,0,0,0,1
305035387,1,26,1,0,4,7,0,1,0,1970,0.223374204970815,46,0,0,1,0
305035389,1,5,0,0,4,9,0,1,0,1971,0.247500672942384,45,0,0,1,0
305035390,1,9,0,1,4,4,1,1,0,1953,0.177651397921737,63,0,0,1,0
305035391,0,0,1,0,4,NA,0,0,0,1955,0.220441846779659,61,0,0,1,0
305035394,1,32,1,0,4,8,0,0,1,1951,0.044800509796029,65,0,0,0,1
305035398,1,27,1,0,1,9,0,1,0,1958,0.822208703470755,58,0,0,1,0
305035399,1,7,0,0,3,5,1,1,1,1985,0.243397393345519,31,0,1,0,0
305035403,0,0,0,1,4,6,1,1,0,1964,0.192009103165981,52,0,0,1,0
305035408,0,0,0,1,4,7,0,0,0,1956,0.232375009055469,60,0,0,1,0
305035410,0,0,0,0,4,8,1,0,0,1980,0.769469780117344,36,0,1,0,0
305035411,0,0,0,1,4,7,1,1,0,1961,0.649508394848436,55,0,0,1,0
305035413,1,34,1,0,4,5,0,1,0,1955,0.220662274048938,61,0,0,1,0
305035414,0,0,0,1,3,6,1,1,0,1966,0.177651397921737,50,0,0,1,0
305035415,1,412,1,0,4,10,0,1,0,1950,0.912980973193812,66,0,0,0,1
305035417,0,0,0,1,4,3,1,1,1,1963,0.826741043538692,53,0,0,1,0
